date,nb_seismes,mag_max,mag_mean,mag_median,depth_mean,tsunami_sum,nb_zones,nb_seismes_clean,energy_sum,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,lag_52,energy_lag_1,energy_lag_2,energy_lag_4,zones_lag_1,zones_lag_2,rolling_mean_4,rolling_mean_8,rolling_mean_12,rolling_mean_26,rolling_std_4,rolling_std_8,rolling_std_12,rolling_max_4,rolling_max_8,energy_rolling_4,energy_rolling_8,week_of_year,month,quarter,year,week_sin,week_cos,month_sin,month_cos,energy_per_seisme,tsunami_ratio,mag_spread,delta_seismes,log_energy
2016-03-14,238,6.3,4.453067226890756,4.4,100.42605042016808,4,211,238.0,6590050385.747306,266.0,245.0,279.0,244.0,267.0,,,505436169235.0725,4392716502.463306,10640885844.47248,201.0,217.0,258.5,255.625,,,17.01959654829299,14.96603296993373,,279.0,279.0,131954066387.60965,86159890729.02623,11,3.0,1.0,2016.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,27573432.57634856,0.0167364016736401,1.846932773109244,-28.0,22.608826831372006
2016-03-21,251,6.4,4.5039442231075695,4.4,80.09746215139442,1,222,251.0,9939412227.819324,238.0,266.0,245.0,279.0,233.0,,,6590050385.747306,505436169235.0725,7346493968.430322,211.0,201.0,257.0,252.0,,,18.88562063228706,15.32504952217588,,279.0,279.0,130941357522.92836,84700774493.55273,12,3.0,1.0,2016.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,39442112.01515605,0.0039682539682539,1.8960557768924309,13.0,23.01977372395701
2016-03-28,203,5.8,4.415911330049261,4.4,94.96064039408866,0,188,203.0,2726094065.695542,251.0,238.0,266.0,245.0,259.0,222.0,,9939412227.819324,6590050385.747306,4392716502.463306,222.0,211.0,250.0,254.25,250.5,,11.916375287812984,13.32827284920509,15.802761553832068,266.0,279.0,131589587087.7756,78480323251.06342,13,3.0,1.0,2016.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,13363206.204389911,0.0,1.3840886699507386,-48.0,21.72613567685046
2016-04-04,278,6.9,4.468057553956834,4.4,87.90537050359713,2,245,278.0,29775674288.0096,203.0,251.0,238.0,266.0,252.0,250.0,,2726094065.695542,9939412227.819324,505436169235.0725,188.0,222.0,239.5,247.25,248.91666666666666,,26.888659319497503,22.21807500983956,19.449039861009894,266.0,279.0,131172931478.58366,69871136416.96555,14,4.0,2.0,2016.0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,106722846.91042867,0.007168458781362,2.4319424460431662,75.0,24.11695759807777
2016-04-11,308,6.7,4.503896103896104,4.4,88.04654545454545,5,267,308.0,37403677224.09529,278.0,203.0,251.0,238.0,244.0,267.0,,29775674288.0096,2726094065.695542,6590050385.747306,245.0,188.0,242.5,250.5,251.25,,31.160872901765767,24.767490212546196,21.192301346565372,278.0,279.0,12257807741.817944,72105937064.7138,15,4.0,2.0,2016.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,121047499.1071045,0.0161812297734627,2.196103896103896,30.0,24.345034858060266
2016-04-18,375,7.8,4.591413333333334,4.5,65.27661333333333,3,340,375.0,573719436192.9215,308.0,278.0,203.0,251.0,279.0,233.0,,37403677224.09529,29775674288.0096,9939412227.819324,267.0,245.0,260.0,258.5,254.66666666666666,,44.56455991031439,31.72650987063389,26.582062760554546,308.0,308.0,19961214451.404938,75451285987.16666,16,4.0,2.0,2016.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,1525849564.3428764,0.0079787234042553,3.2085866666666663,67.0,27.07540632665201
2016-04-25,330,6.2,4.513939393939394,4.4,90.06318181818182,0,263,330.0,12901896226.15828,375.0,308.0,278.0,203.0,245.0,259.0,,573719436192.9215,37403677224.09529,2726094065.695542,340.0,267.0,291.0,270.5,266.5,,71.31619731870173,52.1618360763609,42.74980063749368,375.0,375.0,160906220442.68048,146247903765.22803,17,4.0,2.0,2016.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,38978538.4476081,0.0,1.6860606060606065,-45.0,23.280640131864782
2016-05-02,296,7.0,4.49358108108108,4.4,88.10381756756756,6,262,296.0,44791271028.415054,330.0,375.0,308.0,278.0,266.0,252.0,,12901896226.15828,573719436192.9215,29775674288.0096,263.0,340.0,322.75,281.125,272.4166666666667,,40.83605433110958,54.81511131587195,46.37683264368758,375.0,375.0,163450170982.79617,147311551230.6899,18,5.0,2.0,2016.0,0.8229838658936565,-0.5680647467311557,0.4999999999999999,-0.8660254037844387,150812360.36503386,0.0202020202020202,2.5064189189189197,-34.0,24.525279114289557
2016-05-09,253,5.8,4.478260869565218,4.4,91.08256916996048,1,230,253.0,4292251905.508905,296.0,330.0,375.0,308.0,238.0,244.0,,44791271028.415054,12901896226.15828,37403677224.09529,262.0,263.0,327.25,284.875,276.0833333333333,,34.807805638007885,54.65851783051363,46.3552651384997,375.0,375.0,167204070167.89752,89730938954.85773,19,5.0,2.0,2016.0,0.7485107481711013,-0.663122658240795,0.4999999999999999,-0.8660254037844387,16898629.549247656,0.0039370078740157,1.321739130434782,-43.0,22.18007735209621
2016-05-16,274,5.8,4.48941605839416,4.45,108.07182481751823,1,228,274.0,4931555945.177355,253.0,296.0,330.0,375.0,251.0,279.0,,4292251905.508905,44791271028.415054,573719436192.9215,230.0,262.0,313.5,286.75,276.8333333333333,,51.70751073748056,53.05455413332319,45.85913874093806,375.0,375.0,158926213838.25095,89443714144.82794,20,5.0,2.0,2016.0,0.6631226582407952,-0.7485107481711012,0.4999999999999999,-0.8660254037844387,17932930.709735837,0.0036363636363636,1.3105839416058398,21.0,22.318920382951248
2016-05-23,248,6.9,4.48024193548387,4.4,87.11842741935483,5,212,248.0,37054121949.96282,274.0,253.0,296.0,330.0,203.0,245.0,,4931555945.177355,4292251905.508905,12901896226.15828,228.0,230.0,288.25,289.625,276.4166666666667,,32.90769920044042,51.43911102320052,45.86037769604871,330.0,375.0,16729243776.3149,88817732109.4977,21,5.0,2.0,2016.0,0.5680647467311558,-0.8229838658936564,0.4999999999999999,-0.8660254037844387,148811734.73880652,0.0200803212851405,2.41975806451613,-26.0,24.335645436237456
2016-05-30,243,7.2,4.470082304526749,4.4,98.68176954732508,2,193,243.0,92744234980.75829,248.0,274.0,253.0,296.0,278.0,266.0,,37054121949.96282,4931555945.177355,44791271028.415054,212.0,228.0,267.75,295.25,276.6666666666667,,21.945007025137485,42.25348675384257,45.68137343368606,296.0,375.0,22767300207.266033,93108735595.0311,22,5.0,2.0,2016.0,0.46472317204376906,-0.8854560256532096,0.4999999999999999,-0.8660254037844387,380099323.69163233,0.0081967213114754,2.729917695473251,-5.0,25.25311137997125
2016-06-06,255,6.6,4.508627450980392,4.4,99.63003921568628,1,222,255.0,21095584644.212925,243.0,248.0,274.0,253.0,308.0,238.0,,92744234980.75829,37054121949.96282,4292251905.508905,193.0,212.0,254.5,290.875,274.75,,13.625955623979799,45.94542570112012,46.6420118855016,274.0,375.0,34755541195.35184,100979805681.62468,23,6.0,2.0,2016.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,82404627.51645674,0.00390625,2.0913725490196073,12.0,23.7723295970101
2016-06-13,281,6.3,4.504377224199288,4.4,99.63338078291817,1,245,281.0,15138233132.31942,255.0,243.0,248.0,274.0,375.0,251.0,,21095584644.212925,92744234980.75829,4931555945.177355,222.0,193.0,255.0,284.25,276.1666666666667,,13.589211407093007,46.933844017784445,45.67241724465322,274.0,375.0,38956374380.02785,98941294109.13937,24,6.0,2.0,2016.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,53681677.77418234,0.0035460992907801,1.7956227758007115,26.0,23.44048937625116
2016-06-20,278,6.3,4.516546762589928,4.4,81.8243525179856,2,236,278.0,10541785034.63003,281.0,255.0,243.0,248.0,330.0,203.0,,15138233132.31942,21095584644.212925,37054121949.96282,245.0,222.0,256.75,272.5,278.6666666666667,,16.89921102694837,29.49576240750533,44.985519555707796,281.0,330.0,41508043676.81336,29118643726.56413,25,6.0,2.0,2016.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,37784175.751362115,0.007168458781362,1.7834532374100718,-3.0,23.07861272393931
2016-06-27,355,6.4,4.484507042253521,4.4,71.60397183098591,0,261,355.0,13091090058.987911,278.0,281.0,255.0,243.0,296.0,278.0,,10541785034.63003,15138233132.31942,92744234980.75829,236.0,245.0,264.25,266.0,284.9166666666667,,18.31893373898528,18.807293418094204,38.21817352881723,281.0,296.0,34879959447.98016,28823629827.623096,26,6.0,2.0,2016.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,36772724.884797506,0.0,1.915492957746479,77.0,23.295197687655346
2016-07-04,270,6.0,4.505074074074074,4.4,82.95940740740741,5,224,270.0,5249422850.5035095,355.0,278.0,281.0,255.0,253.0,308.0,,13091090058.987911,10541785034.63003,21095584644.212925,261.0,236.0,292.25,273.375,291.3333333333333,268.5769230769231,43.41562698691183,35.9799051058862,43.10311807606017,355.0,355.0,14966673217.53757,24861107206.444706,27,7.0,3.0,2016.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,19370564.02399819,0.018450184501845,1.4949259259259264,-85.0,22.38138397445991
2016-07-11,250,6.3,4.5116000000000005,4.4,82.611588,1,211,250.0,8606119936.106222,270.0,355.0,278.0,281.0,274.0,375.0,,5249422850.5035095,13091090058.987911,15138233132.31942,224.0,261.0,296.0,275.5,288.1666666666667,270.4230769230769,39.606396789744295,35.09578729298276,43.163185772838915,355.0,355.0,11005132769.110218,24980753574.56903,28,7.0,3.0,2016.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,34287330.422733955,0.0039840637450199,1.7883999999999993,-20.0,22.875739407717745
2016-07-18,265,6.3,4.538490566037736,4.5,93.9685924528302,1,205,265.0,8303788269.044539,250.0,270.0,355.0,278.0,248.0,330.0,,8606119936.106222,5249422850.5035095,10541785034.63003,211.0,224.0,288.25,272.5,277.75,270.4230769230769,46.031691981358534,36.24913792078378,34.5204155668655,355.0,355.0,9372104470.05692,25440074073.435143,29,7.0,3.0,2016.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,31217249.13174639,0.0037593984962406,1.7615094339622637,15.0,22.83997766569957
2016-07-25,243,6.4,4.561934156378601,4.5,81.85670781893005,5,211,243.0,12752372040.073517,265.0,250.0,270.0,355.0,243.0,296.0,,8303788269.044539,8606119936.106222,13091090058.987911,205.0,211.0,285.0,274.625,272.3333333333333,270.34615384615387,47.434164902525694,35.08739089758606,30.434231126191193,355.0,355.0,8812605278.660545,21846282363.320354,30,7.0,3.0,2016.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,52263819.83636687,0.0204918032786885,1.8380658436213997,-22.0,23.268983133684237
2016-08-01,285,7.7,4.510631578947368,4.4,124.15305263157896,2,193,285.0,361407285207.2821,243.0,265.0,250.0,270.0,255.0,253.0,,12752372040.073517,8303788269.044539,5249422850.5035095,211.0,205.0,257.0,274.625,267.9166666666667,270.7307692307692,12.622730819174368,35.08739089758606,30.5330173994506,270.0,355.0,8727925773.931946,11847299495.73476,31,8.0,3.0,2016.0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,1263661836.3890982,0.0069930069930069,3.189368421052632,42.0,26.613271373197662
2016-08-08,211,6.3,4.4913744075829385,4.4,124.73099526066352,1,157,211.0,7189126399.455199,285.0,243.0,265.0,250.0,281.0,274.0,,361407285207.2821,12752372040.073517,8606119936.106222,193.0,211.0,260.75,278.375,270.5833333333333,271.7307692307692,18.58987179442974,34.28426336215669,30.509188879100126,285.0,355.0,97767391363.12659,54386262066.11841,32,8.0,3.0,2016.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,33910973.582335845,0.0047169811320754,1.8086255924170613,-74.0,22.695835499274477
2016-08-15,314,7.2,4.54,4.5,84.79171974522292,4,216,314.0,69087682019.88362,211.0,285.0,243.0,265.0,278.0,248.0,,7189126399.455199,361407285207.2821,8303788269.044539,157.0,193.0,251.0,269.625,265.3333333333333,270.15384615384613,31.706991868250988,41.65826105691065,34.96318410019666,285.0,355.0,97413142978.96384,53392623724.51038,33,8.0,3.0,2016.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,219325974.6662972,0.0126984126984126,2.66,103.0,24.95864228874511
2016-08-22,417,7.4,4.570263788968825,4.5,70.4191726618705,1,193,417.0,136746000838.70792,314.0,211.0,285.0,243.0,355.0,243.0,,69087682019.88362,7189126399.455199,12752372040.073517,216.0,157.0,263.25,274.125,270.8333333333333,272.84615384615387,45.41934242882285,44.53710331205406,37.11366651820112,314.0,355.0,112609116416.6736,60710860847.667076,34,8.0,3.0,2016.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,327143542.67633474,0.0023923444976076,2.8297362110311752,103.0,25.6413910335043
2016-08-29,298,7.1,4.488892617449665,4.4,95.40338926174496,3,223,298.0,67804282587.81144,417.0,314.0,211.0,285.0,270.0,255.0,,136746000838.70792,69087682019.88362,361407285207.2821,193.0,216.0,306.75,281.875,285.3333333333333,278.15384615384613,85.34000624951153,62.42352464072687,54.953423804880295,417.0,417.0,143607523616.33218,76167724695.13208,35,8.0,3.0,2016.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,226770175.87896803,0.0100334448160535,2.611107382550335,-119.0,24.939891194924652
2016-09-05,432,7.0,4.574976851851852,4.5,61.69209953703704,8,313,432.0,59834535221.57496,298.0,417.0,314.0,211.0,250.0,281.0,,67804282587.81144,136746000838.70792,7189126399.455199,223.0,193.0,310.0,285.375,288.9166666666667,280.1923076923077,84.47879418331365,62.447549420064796,54.19234822427056,417.0,417.0,70206772961.46452,83987082162.29556,36,9.0,3.0,2016.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210287e-16,138185993.583314,0.0184757505773672,2.4250231481481483,134.0,24.814848843290264
2016-09-12,284,6.1,4.505633802816901,4.4,86.97830985915493,4,231,284.0,7459112844.048738,432.0,298.0,417.0,314.0,265.0,278.0,,59834535221.57496,67804282587.81144,69087682019.88362,313.0,223.0,365.25,308.125,301.5,286.5769230769231,68.99939613262327,78.74450094178918,67.96723809708207,432.0,432.0,83368125166.99448,90390634072.97916,37,9.0,3.0,2016.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210287e-16,26172325.768592063,0.0140350877192982,1.5943661971830982,-148.0,22.732702322515113
2016-09-19,257,6.0,4.505447470817121,4.4,83.28859922178988,1,203,257.0,6882535690.530238,284.0,432.0,298.0,417.0,243.0,355.0,,7459112844.048738,59834535221.57496,136746000838.70792,231.0,313.0,357.75,310.5,302.0,288.34615384615387,77.53010168100302,77.53524544176213,67.80050951806396,432.0,432.0,67960982873.03575,90285049644.85469,38,9.0,3.0,2016.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210287e-16,26676494.924535807,0.003875968992248,1.4945525291828794,-27.0,22.65225298080562
2016-09-26,359,6.9,4.578050139275766,4.5,94.3467688022284,4,259,359.0,39425734102.87673,257.0,284.0,432.0,298.0,285.0,270.0,,6882535690.530238,7459112844.048738,67804282587.81144,203.0,231.0,317.75,312.25,293.8333333333333,288.5769230769231,78.04432501256365,75.935593009565,66.72989425946051,432.0,432.0,35495116585.991325,89551320101.16177,39,9.0,3.0,2016.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210287e-16,109515928.06354648,0.0111111111111111,2.321949860724234,102.0,24.397684589885362
2016-10-03,259,5.6,4.507374517374518,4.4,111.73355212355212,2,211,259.0,3465233034.5322948,359.0,257.0,284.0,432.0,211.0,250.0,,39425734102.87673,6882535690.530238,59834535221.57496,259.0,203.0,333.0,321.5,301.25,294.5769230769231,78.8542960148653,76.64575284105075,68.75533037187331,432.0,432.0,28400479464.757652,49303626213.11111,40,10.0,4.0,2016.0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,13327819.36358575,0.0076923076923076,1.0926254826254818,-100.0,21.966045721448694
2016-10-10,215,5.8,4.472697674418605,4.4,103.65776744186046,0,180,215.0,4574102003.111453,259.0,359.0,257.0,284.0,314.0,265.0,,3465233034.5322948,39425734102.87673,7459112844.048738,211.0,259.0,289.75,327.5,302.0,293.84615384615387,47.772900267829684,68.16995567801749,68.19224162748874,359.0,432.0,14308153917.996984,48838139542.49574,41,10.0,4.0,2016.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,21176398.162553024,0.0,1.3273023255813952,-44.0,22.24367623315349
2016-10-17,262,6.8,4.495801526717558,4.4,101.93969465648856,2,232,262.0,22341600417.54048,215.0,259.0,359.0,257.0,417.0,243.0,,4574102003.111453,3465233034.5322948,6882535690.530238,180.0,211.0,272.5,315.125,297.8333333333333,290.2692307692308,61.131006862311715,79.08302599167541,72.0755075450654,359.0,432.0,13586901207.762663,40773942040.39922,42,10.0,4.0,2016.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,84949051.01726419,0.0076045627376425,2.304198473282442,47.0,23.829716267168347
2016-10-24,211,6.6,4.485308056872038,4.4,113.37716113744077,1,186,211.0,14120247705.764162,262.0,215.0,259.0,359.0,298.0,285.0,,22341600417.54048,4574102003.111453,39425734102.87673,232.0,180.0,273.75,295.75,299.4166666666667,285.9230769230769,60.758401339513,68.88862647159445,70.9615239322541,359.0,432.0,17451667389.515224,26473391987.75329,43,10.0,4.0,2016.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,66604942.008321516,0.0047169811320754,2.114691943127962,-51.0,23.370875611829597
2016-10-31,244,6.6,4.547172131147541,4.5,84.14901639344262,1,218,244.0,17837117627.32047,211.0,262.0,215.0,259.0,432.0,211.0,,14120247705.764162,22341600417.54048,3465233034.5322948,186.0,232.0,236.75,284.875,293.25,281.34615384615387,27.500000000000043,75.07222712637672,75.40451517708274,262.0,432.0,11125295790.23708,19762887627.49738,44,10.0,4.0,2016.0,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,72804561.74416518,0.0040816326530612,2.052827868852459,33.0,23.604547383125517
2016-11-07,225,6.3,4.460711111111111,4.4,111.89570666666668,2,190,225.0,6234115128.940213,244.0,211.0,262.0,215.0,284.0,314.0,,17837117627.32047,14120247705.764162,4574102003.111453,218.0,186.0,233.0,261.375,296.0,279.34615384615387,24.289915602982287,46.38022207795046,72.6848740047811,262.0,359.0,14718266938.434124,14513210428.21557,45,11.0,4.0,2016.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,27584580.216549616,0.0088495575221238,1.8392888888888885,-19.0,22.553302486189715
2016-11-14,421,7.8,4.584821852731592,4.5,72.17157482185273,8,331,421.0,528444977029.5432,225.0,244.0,211.0,262.0,257.0,417.0,,6234115128.940213,17837117627.32047,22341600417.54048,190.0,218.0,235.5,254.0,288.5833333333333,278.2692307692308,22.248595461287042,46.95590636817848,75.17912951844752,262.0,359.0,15133270219.891315,14360085713.827005,46,11.0,4.0,2016.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,1252239282.060529,0.0189573459715639,3.215178147268408,196.0,26.993204525257802
2016-11-21,399,6.9,4.483208020050125,4.4,78.28518796992482,5,318,399.0,27706160673.213688,421.0,225.0,244.0,211.0,359.0,298.0,,528444977029.5432,6234115128.940213,14120247705.764162,331.0,190.0,275.25,274.5,288.9166666666667,283.9230769230769,98.10326192334281,75.54752525019319,75.80652206689594,421.0,421.0,141659114372.892,79555390881.20363,47,11.0,4.0,2016.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,69265401.68303423,0.0125,2.416791979949875,-22.0,24.044920632422254
2016-11-28,341,6.9,4.526686217008797,4.4,74.1621495601173,2,282,341.0,36574553107.52492,399.0,421.0,225.0,244.0,259.0,432.0,,27706160673.213688,528444977029.5432,17837117627.32047,318.0,331.0,322.25,279.5,297.3333333333333,289.7307692307692,102.01756384727747,82.90442000968865,82.24059308829882,421.0,421.0,145055592614.7544,78090444202.49576,48,11.0,4.0,2016.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,106943137.74130093,0.0058479532163742,2.373313782991203,-58.0,24.322618565282394
2016-12-05,232,6.3,4.522155172413793,4.5,99.29715517241378,7,210,232.0,8975874203.886702,341.0,399.0,421.0,225.0,215.0,284.0,,36574553107.52492,27706160673.213688,6234115128.940213,282.0,318.0,346.5,289.75,289.75,293.5,87.74774451042414,85.04914545636042,72.28746276310483,421.0,421.0,149739951484.8055,82229109211.61983,49,12.0,4.0,2016.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,38523065.25273263,0.0300429184549356,1.7778448275862067,-109.0,22.91780617102145
2016-12-12,468,7.8,4.58525641025641,4.5,66.08665598290598,4,395,468.0,554440287208.4941,232.0,341.0,399.0,421.0,262.0,257.0,,8975874203.886702,36574553107.52492,528444977029.5432,210.0,282.0,348.25,291.875,285.4166666666667,292.61538461538464,84.52760890186512,83.104817635837,74.19686140548154,421.0,421.0,150425391253.54208,82779330736.71672,50,12.0,4.0,2016.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,1182175452.4701366,0.0085287846481876,3.2147435897435894,236.0,27.0412249503087
2016-12-19,440,7.9,4.592363636363636,4.5,65.37365909090909,4,382,440.0,726371555854.371,468.0,232.0,341.0,399.0,211.0,359.0,,554440287208.4941,8975874203.886702,27706160673.213688,395.0,210.0,360.0,317.625,303.0,299.8076923076923,99.88326519826367,102.23773066450853,90.13928615809482,468.0,468.0,156924218798.27985,149291666585.58594,51,12.0,4.0,2016.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,1647101033.6833808,0.0090702947845804,3.307636363636364,-28.0,27.31132750577872
2016-12-26,346,7.6,4.539884393063583,4.4,87.09812138728324,4,297,346.0,274173956828.91165,440.0,468.0,232.0,341.0,244.0,259.0,,726371555854.371,554440287208.4941,36574553107.52492,382.0,395.0,370.25,346.25,309.75,306.03846153846155,107.06501140272984,100.15666299781142,97.45033700207597,468.0,468.0,331590567593.56915,238323080104.1618,52,12.0,4.0,2016.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,790126676.7403795,0.0115273775216138,3.0601156069364164,-94.0,26.33702862082539
2017-01-02,261,6.3,4.535632183908046,4.4,92.03057471264368,1,232,261.0,11193613738.915989,346.0,440.0,468.0,232.0,225.0,215.0,222.0,274173956828.91165,726371555854.371,8975874203.886702,297.0,382.0,371.5,359.0,317.0,305.6923076923077,106.6380169858136,91.38927727036706,96.56368600330794,468.0,468.0,390990418523.91583,270365185004.3607,1,1.0,1.0,2017.0,0.12053668025532305,0.992708874098054,0.4999999999999999,0.8660254037844387,42723716.56074805,0.0038167938931297,1.764367816091954,-85.0,23.13860925082738
2017-01-09,281,6.9,4.604270462633452,4.5,86.59886120996441,7,254,281.0,31398864046.752567,261.0,346.0,440.0,468.0,421.0,262.0,250.0,11193613738.915989,274173956828.91165,554440287208.4941,232.0,297.0,378.75,363.5,320.8333333333333,305.34615384615387,94.25983591470266,84.47315719040172,92.99348299094875,468.0,468.0,391544853407.67316,270985122330.60767,2,1.0,1.0,2017.0,0.23931566428755774,0.970941817426052,0.4999999999999999,0.8660254037844387,111343489.52749138,0.0248226950354609,2.2957295373665483,20.0,24.170037552383054
2017-01-16,250,7.3,4.5448,4.45,125.1334,4,212,250.0,98582680923.36644,281.0,261.0,346.0,440.0,399.0,211.0,267.0,31398864046.752567,11193613738.915989,726371555854.371,254.0,232.0,332.0,346.0,322.4166666666667,306.53846153846155,80.62671186813132,85.35639569308391,92.05774702804095,440.0,468.0,260784497617.2378,208854358207.75882,3,1.0,1.0,2017.0,0.3546048870425356,0.9350162426854148,0.4999999999999999,0.8660254037844387,392759684.95365113,0.0159362549800796,2.7551999999999994,-31.0,25.314161433272464
2017-01-23,245,7.9,4.519183673469388,4.4,71.07951020408163,2,216,245.0,717561531209.154,250.0,281.0,261.0,346.0,341.0,244.0,233.0,98582680923.36644,31398864046.752567,274173956828.91165,212.0,254.0,284.5,327.375,325.6666666666667,305.96153846153845,42.96122282555129,88.34338442367144,88.38174773862151,346.0,468.0,103837278884.48666,217713923239.02792,4,1.0,1.0,2017.0,0.4647231720437685,0.8854560256532099,0.4999999999999999,0.8660254037844387,2916916793.5331464,0.008130081300813,3.3808163265306126,-5.0,27.299124538687387
2017-01-30,240,5.9,4.537916666666666,4.5,92.74745833333331,1,206,240.0,4509378824.14908,245.0,250.0,281.0,261.0,232.0,225.0,259.0,717561531209.154,98582680923.36644,11193613738.915989,216.0,212.0,259.25,315.375,325.75,306.03846153846155,15.966109941581546,92.6436143817495,88.29817768118534,281.0,468.0,214684172479.54727,302837295501.73157,5,1.0,1.0,2017.0,0.5680647467311558,0.8229838658936564,0.4999999999999999,0.8660254037844387,18711115.45290075,0.0041493775933609,1.3620833333333344,-5.0,22.229425248192058
2017-02-06,220,5.8,4.5,4.4,110.72531818181818,0,196,220.0,3486152195.586084,240.0,245.0,250.0,281.0,468.0,421.0,252.0,4509378824.14908,717561531209.154,31398864046.752567,206.0,216.0,254.0,316.375,327.0,304.3076923076923,18.45715759987624,91.65297516798282,86.8363141464759,281.0,468.0,213013113750.85553,302278983579.26434,6,2.0,1.0,2017.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,15774444.323918931,0.0,1.2999999999999998,-20.0,21.972064442467584
2017-02-13,219,6.5,4.588127853881279,4.5,103.74392694063926,3,195,219.0,11625200142.098345,220.0,240.0,245.0,250.0,440.0,399.0,244.0,3486152195.586084,4509378824.14908,98582680923.36644,196.0,206.0,238.75,285.375,310.25,304.65384615384613,13.149778198383014,73.106453692055,86.44086260139194,250.0,440.0,206034935788.0639,233409716702.65085,7,2.0,1.0,2017.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,52841818.82771975,0.0136363636363636,1.9118721461187214,-1.0,23.176441004882236
2017-02-20,204,6.4,4.501764705882353,4.5,106.32274509803922,1,191,204.0,6460175898.209945,219.0,220.0,240.0,245.0,346.0,341.0,279.0,11625200142.098345,3486152195.586084,717561531209.154,195.0,196.0,231.0,257.75,295.25,301.0,13.441230102437396,41.06353961501967,85.24950013183225,245.0,346.0,184295565592.7469,144066422238.6168,8,2.0,1.0,2017.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,31513053.16199973,0.0048780487804878,1.8982352941176472,-15.0,22.588922383350088
2017-02-27,218,6.9,4.542889908256881,4.5,108.81091743119264,4,199,218.0,32186282857.095104,204.0,219.0,220.0,240.0,261.0,232.0,245.0,6460175898.209945,11625200142.098345,4509378824.14908,191.0,195.0,220.75,240.0,283.8333333333333,292.8076923076923,14.773286702694246,25.02570107480936,87.70387503964514,240.0,281.0,6520226765.010863,110602199622.27907,9,2.0,1.0,2017.0,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,146969328.1145895,0.0182648401826484,2.3571100917431194,14.0,24.19480620053796
2017-03-06,239,6.3,4.536569037656904,4.5,113.66623430962343,5,201,239.0,8494290544.238786,218.0,204.0,219.0,220.0,281.0,468.0,266.0,32186282857.095104,6460175898.209945,3486152195.586084,199.0,191.0,215.25,234.625,282.6666666666667,289.7307692307692,7.544313531837696,24.482865728621572,88.54514342550029,220.0,281.0,13439452773.247368,113226283262.05145,10,3.0,1.0,2017.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,35392877.26766161,0.0208333333333333,1.7634309623430955,21.0,22.862660074190646
